Month,Year,Quarter,Month_Name,Month_Index,User_Month_Key,Department_Month_Key,User_ID,Employee_Label,Department,Business_Unit,Role_Level,Location,Hire_Date,Training_Status,AI_Training_Date,AI_Champion,License_Tier,Active_Flag,New_User_Flag,Retained_User_Flag,Reactivated_User_Flag,Churned_User_Flag,First_Active_Month,Adoption_Stage,AI_Maturity_Score,User_Month_Messages,User_Month_Cost_USD,User_Month_Hours_Saved,User_Month_Value_USD,User_Month_ROI_Pct,Activity_ID,Tool,Tool_Category,Use_Case,Channel,Sessions,Messages,Days_Active,Active_Minutes,Input_Tokens,Output_Tokens,Usage_Cost_USD,License_Cost_USD,Total_Cost_USD,Estimated_Hours_Saved,Estimated_Value_USD,ROI_Pct,Satisfaction_Score,Successful_Response_Pct,Policy_Compliance_Pct,Sensitive_Data_Incidents,Escalations,Automation_Runs,Avg_Response_Time_Sec,Department_Headcount,Department_Active_Users,Department_Adoption_Rate_Pct,Adoption_Target_Pct,Adoption_Target_Gap_Pct,Active_User_Target,Message_Target,Department_Month_Messages,Department_Month_Cost_USD,Monthly_Budget_USD,Budget_Variance_USD,Department_Month_Hours_Saved,Hours_Saved_Target,Satisfaction_Target
2025-02-01,2025,Q1,February,2,U0050_2025-02,Sales_2025-02,U0050,Employee 050,Sales,Commercial,Individual Contributor,Valparaíso,2018-11-21,Trained,2025-02-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000370,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,10,15.6,27.3,-11.7,17,1649,434,300.0,1545.6,1245.6,32.2,131.9,4.0
2025-02-01,2025,Q1,February,2,U0051_2025-02,Sales_2025-02,U0051,Employee 051,Sales,Commercial,Individual Contributor,Concepción,2022-06-22,Not Trained,2025-06-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000371,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,10,15.6,27.3,-11.7,17,1649,434,300.0,1545.6,1245.6,32.2,131.9,4.0
2025-02-01,2025,Q1,February,2,U0052_2025-02,Sales_2025-02,U0052,Employee 052,Sales,Commercial,Specialist,Santiago,2016-02-08,Not Trained,2025-04-01,No,Standard,0,0,0,0,1,2025-01-01,Not Active,0,0,0,0,0,0,I000372,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,10,15.6,27.3,-11.7,17,1649,434,300.0,1545.6,1245.6,32.2,131.9,4.0
2025-02-01,2025,Q1,February,2,U0053_2025-02,Sales_2025-02,U0053,Employee 053,Sales,Commercial,Individual Contributor,Santiago,2025-09-26,Not Trained,2025-03-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000373,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,10,15.6,27.3,-11.7,17,1649,434,300.0,1545.6,1245.6,32.2,131.9,4.0
2025-02-01,2025,Q1,February,2,U0054_2025-02,Sales_2025-02,U0054,Employee 054,Sales,Commercial,Individual Contributor,Remote,2023-10-01,Not Trained,2025-05-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000374,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,10,15.6,27.3,-11.7,17,1649,434,300.0,1545.6,1245.6,32.2,131.9,4.0
2025-02-01,2025,Q1,February,2,U0055_2025-02,Sales_2025-02,U0055,Employee 055,Sales,Commercial,Individual Contributor,Santiago,2020-04-14,Trained,2025-02-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000375,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,10,15.6,27.3,-11.7,17,1649,434,300.0,1545.6,1245.6,32.2,131.9,4.0
2025-02-01,2025,Q1,February,2,U0056_2025-02,Sales_2025-02,U0056,Employee 056,Sales,Commercial,Individual Contributor,Concepción,2022-12-14,Not Trained,2025-06-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000376,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,10,15.6,27.3,-11.7,17,1649,434,300.0,1545.6,1245.6,32.2,131.9,4.0
2025-02-01,2025,Q1,February,2,U0057_2025-02,Sales_2025-02,U0057,Employee 057,Sales,Commercial,Individual Contributor,Antofagasta,2023-04-26,Not Trained,2025-04-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000377,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,10,15.6,27.3,-11.7,17,1649,434,300.0,1545.6,1245.6,32.2,131.9,4.0
2025-02-01,2025,Q1,February,2,U0058_2025-02,Sales_2025-02,U0058,Employee 058,Sales,Commercial,Specialist,Remote,2025-07-06,Not Trained,2025-03-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000378,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,10,15.6,27.3,-11.7,17,1649,434,300.0,1545.6,1245.6,32.2,131.9,4.0
2025-02-01,2025,Q1,February,2,U0059_2025-02,Sales_2025-02,U0059,Employee 059,Sales,Commercial,Specialist,Santiago,2024-10-28,Trained,2025-01-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000379,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,10,15.6,27.3,-11.7,17,1649,434,300.0,1545.6,1245.6,32.2,131.9,4.0
2025-02-01,2025,Q1,February,2,U0060_2025-02,Sales_2025-02,U0060,Employee 060,Sales,Commercial,Individual Contributor,Santiago,2023-10-23,Not Trained,2025-08-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000380,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,10,15.6,27.3,-11.7,17,1649,434,300.0,1545.6,1245.6,32.2,131.9,4.0
2025-02-01,2025,Q1,February,2,U0061_2025-02,Sales_2025-02,U0061,Employee 061,Sales,Commercial,Individual Contributor,Antofagasta,2023-01-18,Not Trained,2025-06-01,No,Standard,1,1,0,0,0,2025-02-01,Explorer,29,32,30.0,2.81,63.54,111.8,A000381,Microsoft Copilot,Enterprise Assistant,Sales Enablement,Desktop,4,32,2,60,11902,6005,0.0,30,30.0,2.81,63.54,111.8,3.2,85.5,94.6,0,0,0,1.77,64,10,15.6,27.3,-11.7,17,1649,434,300.0,1545.6,1245.6,32.2,131.9,4.0
2025-02-01,2025,Q1,February,2,U0062_2025-02,Sales_2025-02,U0062,Employee 062,Sales,Commercial,Individual Contributor,Concepción,2023-04-22,Not Trained,2025-06-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000382,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,10,15.6,27.3,-11.7,17,1649,434,300.0,1545.6,1245.6,32.2,131.9,4.0
2025-02-01,2025,Q1,February,2,U0063_2025-02,Sales_2025-02,U0063,Employee 063,Sales,Commercial,Individual Contributor,Remote,2023-12-12,Trained,2025-01-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000383,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,10,15.6,27.3,-11.7,17,1649,434,300.0,1545.6,1245.6,32.2,131.9,4.0
2025-02-01,2025,Q1,February,2,U0064_2025-02,Sales_2025-02,U0064,Employee 064,Sales,Commercial,Manager,Antofagasta,2020-08-05,Not Trained,2025-06-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000384,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,10,15.6,27.3,-11.7,17,1649,434,300.0,1545.6,1245.6,32.2,131.9,4.0
2025-02-01,2025,Q1,February,2,U0065_2025-02,Customer Service_2025-02,U0065,Employee 065,Customer Service,Commercial,Specialist,Concepción,2025-09-28,Not Trained,2025-04-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000385,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0066_2025-02,Customer Service_2025-02,U0066,Employee 066,Customer Service,Commercial,Manager,Remote,2022-06-24,Not Trained,2025-03-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000386,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0067_2025-02,Customer Service_2025-02,U0067,Employee 067,Customer Service,Commercial,Individual Contributor,Santiago,2020-03-09,Not Trained,2025-04-01,Yes,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000387,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0068_2025-02,Customer Service_2025-02,U0068,Employee 068,Customer Service,Commercial,Individual Contributor,Concepción,2025-06-19,Not Trained,2025-03-01,Yes,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000388,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0069_2025-02,Customer Service_2025-02,U0069,Employee 069,Customer Service,Commercial,Specialist,Santiago,2018-02-06,Not Trained,2025-08-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000389,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0070_2025-02,Customer Service_2025-02,U0070,Employee 070,Customer Service,Commercial,Manager,Santiago,2024-06-02,Trained,2025-01-01,No,Standard,1,1,0,0,0,2025-02-01,Explorer,37,28,30.0,1.64,68.52,128.4,A000390,Microsoft Copilot,Enterprise Assistant,Customer Support,Desktop,3,28,1,89,11857,5348,0.0,30,30.0,1.64,68.52,128.4,4.3,93.5,98.2,0,0,0,3.58,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0071_2025-02,Customer Service_2025-02,U0071,Employee 071,Customer Service,Commercial,Individual Contributor,Santiago,2024-08-20,Not Trained,2025-05-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000391,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0072_2025-02,Customer Service_2025-02,U0072,Employee 072,Customer Service,Commercial,Specialist,Santiago,2023-01-07,Trained,2025-02-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000392,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0073_2025-02,Customer Service_2025-02,U0073,Employee 073,Customer Service,Commercial,Individual Contributor,Santiago,2025-04-06,Not Trained,2025-04-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000393,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0074_2025-02,Customer Service_2025-02,U0074,Employee 074,Customer Service,Commercial,Specialist,Santiago,2014-09-06,Not Trained,,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000394,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0075_2025-02,Customer Service_2025-02,U0075,Employee 075,Customer Service,Commercial,Specialist,Santiago,2024-05-24,Not Trained,2025-03-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000395,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0076_2025-02,Customer Service_2025-02,U0076,Employee 076,Customer Service,Commercial,Individual Contributor,Santiago,2021-09-25,Not Trained,2025-03-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000396,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0077_2025-02,Customer Service_2025-02,U0077,Employee 077,Customer Service,Commercial,Manager,Santiago,2014-07-06,Not Trained,2025-06-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000397,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0078_2025-02,Customer Service_2025-02,U0078,Employee 078,Customer Service,Commercial,Specialist,Valparaíso,2024-04-04,Not Trained,2025-06-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000398,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0079_2025-02,Customer Service_2025-02,U0079,Employee 079,Customer Service,Commercial,Director,Antofagasta,2019-06-08,Not Trained,2025-06-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000399,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0080_2025-02,Customer Service_2025-02,U0080,Employee 080,Customer Service,Commercial,Manager,Santiago,2015-12-09,Not Trained,,No,Standard,1,0,1,0,0,2025-01-01,Low Engagement,35,19,30.0,1.74,69.6,132.0,A000400,Microsoft Copilot,Enterprise Assistant,Data Analysis,Desktop,1,19,1,36,17015,6484,0.0,30,30.0,1.74,69.6,132.0,4.1,87.0,96.0,0,0,0,2.57,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0081_2025-02,Customer Service_2025-02,U0081,Employee 081,Customer Service,Commercial,Manager,Valparaíso,2024-12-01,Not Trained,2025-07-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000401,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0082_2025-02,Customer Service_2025-02,U0082,Employee 082,Customer Service,Commercial,Individual Contributor,Remote,2020-03-26,Not Trained,2025-06-01,No,Standard,0,0,0,0,1,2025-01-01,Not Active,0,0,0,0,0,0,I000402,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0083_2025-02,Customer Service_2025-02,U0083,Employee 083,Customer Service,Commercial,Individual Contributor,Santiago,2022-10-25,Not Trained,2025-09-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000403,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0084_2025-02,Customer Service_2025-02,U0084,Employee 084,Customer Service,Commercial,Individual Contributor,Santiago,2022-01-04,Not Trained,2025-07-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000404,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0085_2025-02,Customer Service_2025-02,U0085,Employee 085,Customer Service,Commercial,Individual Contributor,Concepción,2023-03-08,Not Trained,2025-03-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000405,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0086_2025-02,Customer Service_2025-02,U0086,Employee 086,Customer Service,Commercial,Individual Contributor,Santiago,2024-04-22,Not Trained,2025-06-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000406,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0087_2025-02,Customer Service_2025-02,U0087,Employee 087,Customer Service,Commercial,Manager,Remote,2024-12-09,Not Trained,2025-05-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000407,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0088_2025-02,Customer Service_2025-02,U0088,Employee 088,Customer Service,Commercial,Individual Contributor,Santiago,2023-07-11,Not Trained,2025-07-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000408,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0089_2025-02,Customer Service_2025-02,U0089,Employee 089,Customer Service,Commercial,Manager,Santiago,2024-03-15,Not Trained,2025-07-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000409,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0090_2025-02,Customer Service_2025-02,U0090,Employee 090,Customer Service,Commercial,Individual Contributor,Antofagasta,2019-12-03,Not Trained,2025-03-01,Yes,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000410,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0091_2025-02,Customer Service_2025-02,U0091,Employee 091,Customer Service,Commercial,Manager,Santiago,2022-12-11,Not Trained,2025-04-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000411,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0092_2025-02,Customer Service_2025-02,U0092,Employee 092,Customer Service,Commercial,Individual Contributor,Santiago,2015-09-28,Not Trained,2025-04-01,No,Standard,1,1,0,0,0,2025-02-01,Explorer,30,38,30.0,2.02,48.62,62.1,A000412,Microsoft Copilot,Enterprise Assistant,Customer Support,Desktop,5,38,2,105,10641,7522,0.0,30,30.0,2.02,48.62,62.1,3.2,86.0,92.1,0,0,0,2.62,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0093_2025-02,Customer Service_2025-02,U0093,Employee 093,Customer Service,Commercial,Individual Contributor,Santiago,2017-12-11,Not Trained,2025-04-01,No,Standard,1,0,1,0,0,2025-01-01,Explorer,39,40,30.0,1.76,39.61,32.0,A000413,Microsoft Copilot,Enterprise Assistant,Customer Support,Desktop,4,40,2,91,22020,7111,0.0,30,30.0,1.76,39.61,32.0,3.9,96.0,96.2,0,0,0,3.68,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0094_2025-02,Customer Service_2025-02,U0094,Employee 094,Customer Service,Commercial,Individual Contributor,Santiago,2016-12-18,Not Trained,2025-04-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000414,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0095_2025-02,Customer Service_2025-02,U0095,Employee 095,Customer Service,Commercial,Individual Contributor,Antofagasta,2024-01-24,Not Trained,2025-07-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000415,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0096_2025-02,Customer Service_2025-02,U0096,Employee 096,Customer Service,Commercial,Individual Contributor,Santiago,2020-07-23,Not Trained,2025-08-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000416,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0097_2025-02,Customer Service_2025-02,U0097,Employee 097,Customer Service,Commercial,Individual Contributor,Santiago,2023-09-01,Trained,2025-02-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000417,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0098_2025-02,Customer Service_2025-02,U0098,Employee 098,Customer Service,Commercial,Manager,Santiago,2024-08-04,Not Trained,2025-06-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000418,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0099_2025-02,Customer Service_2025-02,U0099,Employee 099,Customer Service,Commercial,Specialist,Valparaíso,2024-02-17,Not Trained,2025-06-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000419,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0100_2025-02,Customer Service_2025-02,U0100,Employee 100,Customer Service,Commercial,Specialist,Santiago,2022-04-09,Not Trained,,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000420,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0101_2025-02,Customer Service_2025-02,U0101,Employee 101,Customer Service,Commercial,Individual Contributor,Santiago,2022-11-07,Not Trained,2025-06-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000421,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0102_2025-02,Customer Service_2025-02,U0102,Employee 102,Customer Service,Commercial,Individual Contributor,Santiago,2022-07-19,Not Trained,2025-04-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000422,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0103_2025-02,Customer Service_2025-02,U0103,Employee 103,Customer Service,Commercial,Individual Contributor,Santiago,2018-03-14,Not Trained,2025-09-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000423,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0104_2025-02,Customer Service_2025-02,U0104,Employee 104,Customer Service,Commercial,Individual Contributor,Valparaíso,2019-07-19,Not Trained,2025-08-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000424,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
2025-02-01,2025,Q1,February,2,U0105_2025-02,Customer Service_2025-02,U0105,Employee 105,Customer Service,Commercial,Individual Contributor,Santiago,2022-03-27,Not Trained,2025-07-01,No,Standard,1,1,0,0,0,2025-02-01,Explorer,30,38,30.0,1.72,43.5,45.0,A000425,Microsoft Copilot,Enterprise Assistant,Knowledge Search,Teams,4,38,2,98,12913,5411,0.0,30,30.0,1.72,43.5,45.0,3.7,97.2,93.6,0,0,0,3.87,48,6,12.5,25.3,-12.8,12,1164,209,180.0,1259.2,1079.2,10.7,93.1,4.0
